Area,Cost of a healthy diet (PPP dollar per person per day),Number of people unable to afford a healthy diet (million),Percentage of the population unable to afford a healthy diet (percent),"Country area, Area","Land area, Area","Agriculture, Area","Agricultural land, Area","Cropland, Area","Cropland, Area per capita","Arable land, Area","Temporary crops, Area","Temporary meadows and pastures, Area","Temporary fallow, Area","Permanent crops, Area","Permanent meadows and pastures, Area","Perm. meadows & pastures - Nat. growing, Area","Forest land, Area","Naturally regenerating forest, Area","Planted Forest, Area","Other land, Area","Inland waters, Area","Land area equipped for irrigation, Area","Agriculture area actually irrigated, Area","Agriculture area under organic agric., Area","Agriculture area certified organic, Area","Coastal waters, Area","Land area actually irrigated, Area","Cropland area actually irrigated, Area","Cropland area under organic agric., Area","Cropland area certified organic, Area","Cropland area under protective cover, Area","Perm. meadows & pastures - Cultivated, Area","Farm buildings and Farmyards, Area","Perm. meadows & pastures area actually irrig., Area","Forestry area actually irrigated, Area","Perm. meadows & pastures area under organic agric., Area","Perm. meadows & pastures area certified organic, Area","Inland waters used for aquac. or holding facilities, Area","Inland waters used for capture fisheries, Area","Coastal waters used for aquac. or holding facilities, Area","Coastal waters used for capture fisheries, Area","EEZ used for aquac. or holding facilities, Area","EEZ used for capture fisheries, Area","Exclusive Economic Zone (EEZ), Area","Cropland area under conventional tillage, Area","Cropland area under conservation tillage, Area","Cropland area under zero or no tillage, Area","Land used for aquaculture, Area","Population, Domestic supply quantity","Wheat and products, Production","Wheat and products, Domestic supply quantity","Rice and products, Production","Rice and products, Domestic supply quantity","Barley and products, Production","Barley and products, Domestic supply quantity","Maize and products, Production","Maize and products, Domestic supply quantity","Oats, Domestic supply quantity","Millet and products, Production","Millet and products, Domestic supply quantity","Sorghum and products, Domestic supply quantity","Cereals, Other, Domestic supply quantity","Cassava and products, Domestic supply quantity","Potatoes and products, Production","Potatoes and products, Domestic supply quantity","Yams, Domestic supply quantity","Roots, Other, Domestic supply quantity","Sugar cane, Production","Sugar cane, Domestic supply quantity","Sugar beet, Production","Sugar beet, Domestic supply quantity","Sugar (Raw Equivalent), Production","Sugar (Raw Equivalent), Domestic supply quantity","Sweeteners, Other, Production","Sweeteners, Other, Domestic supply quantity","Honey, Production","Honey, Domestic supply quantity","Beans, Domestic supply quantity","Peas, Domestic supply quantity","Pulses, Other and products, Production","Pulses, Other and products, Domestic supply quantity","Nuts and products, Production","Nuts and products, Domestic supply quantity","Soyabeans, Domestic supply quantity","Groundnuts, Domestic supply quantity","Sunflower seed, Production","Sunflower seed, Domestic supply quantity","Rape and Mustardseed, Domestic supply quantity","Cottonseed, Production","Cottonseed, Domestic supply quantity","Coconuts - Incl Copra, Domestic supply quantity","Sesame seed, Production","Sesame seed, Domestic supply quantity","Olives (including preserved), Production","Olives (including preserved), Domestic supply quantity","Oilcrops, Other, Production","Oilcrops, Other, Domestic supply quantity","Soyabean Oil, Domestic supply quantity","Groundnut Oil, Domestic supply quantity","Sunflowerseed Oil, Production","Sunflowerseed Oil, Domestic supply quantity","Rape and Mustard Oil, Domestic supply quantity","Cottonseed Oil, Production","Cottonseed Oil, Domestic supply quantity","Palmkernel Oil, Domestic supply quantity","Palm Oil, Domestic supply quantity","Coconut Oil, Domestic supply quantity","Sesameseed Oil, Production","Sesameseed Oil, Domestic supply quantity","Olive Oil, Production","Olive Oil, Domestic supply quantity","Maize Germ Oil, Domestic supply quantity","Oilcrops Oil, Other, Production","Oilcrops Oil, Other, Domestic supply quantity","Tomatoes and products, Domestic supply quantity","Onions, Production","Onions, Domestic supply quantity","Vegetables, other, Production","Vegetables, other, Domestic supply quantity","Oranges, Mandarines, Production","Oranges, Mandarines, Domestic supply quantity","Lemons, Limes and products, Domestic supply quantity","Grapefruit and products, Domestic supply quantity","Citrus, Other, Production","Citrus, Other, Domestic supply quantity","Bananas, Domestic supply quantity","Plantains, Domestic supply quantity","Apples and products, Production","Apples and products, Domestic supply quantity","Pineapples and products, Domestic supply quantity","Dates, Domestic supply quantity","Grapes and products (excl wine), Production","Grapes and products (excl wine), Domestic supply quantity","Fruits, other, Production","Fruits, other, Domestic supply quantity","Coffee and products, Domestic supply quantity","Cocoa Beans and products, Domestic supply quantity","Tea (including mate), Domestic supply quantity","Pepper, Domestic supply quantity","Pimento, Domestic supply quantity","Cloves, Domestic supply quantity","Spices, Other, Production","Spices, Other, Domestic supply quantity","Wine, Domestic supply quantity","Beer, Domestic supply quantity","Beverages, Fermented, Domestic supply quantity","Beverages, Alcoholic, Domestic supply quantity","Alcohol, Non-Food, Domestic supply quantity","Bovine Meat, Production","Bovine Meat, Domestic supply quantity","Mutton & Goat Meat, Production","Mutton & Goat Meat, Domestic supply quantity","Pigmeat, Domestic supply quantity","Poultry Meat, Production","Poultry Meat, Domestic supply quantity","Meat, Other, Production","Meat, Other, Domestic supply quantity","Offals, Edible, Production","Offals, Edible, Domestic supply quantity","Butter, Ghee, Production","Butter, Ghee, Domestic supply quantity","Cream, Domestic supply quantity","Fats, Animals, Raw, Production","Fats, Animals, Raw, Domestic supply quantity","Eggs, Production","Eggs, Domestic supply quantity","Milk - Excluding Butter, Production","Milk - Excluding Butter, Domestic supply quantity","Freshwater Fish, Production","Freshwater Fish, Domestic supply quantity","Demersal Fish, Production","Demersal Fish, Domestic supply quantity","Pelagic Fish, Production","Pelagic Fish, Domestic supply quantity","Marine Fish, Other, Production","Marine Fish, Other, Domestic supply quantity","Aquatic Plants, Production","Aquatic Plants, Domestic supply quantity","Infant food, Domestic supply quantity","Miscellaneous, Domestic supply quantity","Rye and products, Production","Rye and products, Domestic supply quantity","Oats, Production","Sorghum and products, Production","Sweet potatoes, Domestic supply quantity","Beans, Production","Soyabeans, Production","Soyabean Oil, Production","Groundnut Oil, Production","Tomatoes and products, Production","Lemons, Limes and products, Production","Dates, Production","Wine, Production","Beer, Production","Beverages, Alcoholic, Production","Pigmeat, Production","Fish, Body Oil, Production","Fish, Body Oil, Domestic supply quantity","Fish, Liver Oil, Production","Fish, Liver Oil, Domestic supply quantity","Crustaceans, Production","Crustaceans, Domestic supply quantity","Cephalopods, Production","Cephalopods, Domestic supply quantity","Molluscs, Other, Production","Molluscs, Other, Domestic supply quantity","Aquatic Animals, Others, Production","Aquatic Animals, Others, Domestic supply quantity","Cereals, Other, Production","Peas, Production","Groundnuts, Production","Rape and Mustardseed, Production","Rape and Mustard Oil, Production","Grapefruit and products, Production","Bananas, Production","Pimento, Production","Cassava and products, Production","Sweet potatoes, Production","Palm kernels, Production","Palm kernels, Domestic supply quantity","Palmkernel Oil, Production","Palm Oil, Production","Ricebran Oil, Domestic supply quantity","Pineapples and products, Production","Coffee and products, Production","Cocoa Beans and products, Production","Beverages, Fermented, Production","Yams, Production","Roots, Other, Production","Maize Germ Oil, Production","Tea (including mate), Production","Alcohol, Non-Food, Production","Cream, Production","Coconuts - Incl Copra, Production","Plantains, Production","Sugar non-centrifugal, Production","Sugar non-centrifugal, Domestic supply quantity","Coconut Oil, Production","Ricebran Oil, Production","Pepper, Production","Meat, Aquatic Mammals, Production","Meat, Aquatic Mammals, Domestic supply quantity","Cloves, Production","Miscellaneous, Production"
"China, mainland",2.96,153.9,10.9,956291.0,938821.0,520695.0,520695.0,127862.0,0.0897,108862.0,84772.1268,11913.0201,12176.8531,19000.0,392833.0,371965.9,221857.75,136048.71,85809.04,199126.55,17470.0,74542.0,,2753.7,1951.9,,,,2753.7,1951.9,,20867.1,,,,,,,,,,,,,,,,,0.0,137956.0,151770.0,212843.0,203916.0,2000.0,6391.0,272552.0,297254.0,877.0,2700.0,2745.0,12427.0,4482.0,40124.0,94300.0,87804.0,-11.0,1909.0,106664.0,106847.0,7851.0,8485.0,10600.0,14646.0,6348.0,6185.0,473.0,317.0,1112.0,3708.0,2286.0,2380.0,3092.0,3269.0,112795.0,19136.0,2850.0,1851.0,12483.0,9600.0,9737.0,1362.0,455.0,1406.0,,2.0,2251.0,2636.0,18017.0,2044.0,269.0,1550.0,4898.0,1264.0,1214.0,673.0,6251.0,174.0,268.0,260.0,,49.0,501.0,593.0,1243.0,64293.0,24164.0,23499.0,583186.0,573214.0,32550.0,32292.0,2546.0,5258.0,5926.0,5940.0,13567.0,0.0,45983.0,46615.0,2158.0,172.0,11200.0,11114.0,63332.0,64840.0,273.0,183.0,14466.0,44.0,286.0,3.0,891.0,485.0,2236.0,34059.0,3371.0,10645.0,869.0,7633.0,10672.0,5141.0,5433.0,47957.0,23800.0,24253.0,715.0,686.0,5043.0,6298.0,105.0,234.0,273.0,3769.0,4849.0,34088.0,33977.0,41246.0,67971.0,26921.5,26658.75,3934.0,4662.07,2760.57,9138.22,3420.07,2302.94,20351.44,20601.11,254.0,-1603.0,512.0,515.0,600.0,3000.0,46064.0,1293.0,16400.0,16772.0,1845.0,67538.0,2572.0,159.0,1814.0,35974.0,11266.0,52959.0,66.0,100.75,0.1,0.08,7877.48,8551.66,1002.02,802.64,15196.14,14393.6,1129.91,1207.46,1098.0,1467.0,18308.0,14733.0,3326.0,5200.0,11724.0,312.0,4954.0,47621.0,699.0,700.0,16.0,112.0,109.0,1899.0,108.0,,3386.0,,2016.0,510.0,14800.0,239.0,,392.0,,256.0,252.0,,115.0,33.0,,,1.0,
Colombia,3.301,16.1,31.3,114061.905,110950.0,42718.0,42718.0,4498.0,0.0873,1993.0,1800.0,0.0,193.0,2505.0,38220.0,,58942.6267,58515.2267,427.4,9289.3733,3111.905,1087.0,,100.874,100.874,,,,100.454,100.454,,,,,,0.42,0.42,,,,,,,,,,,,0.0,7.0,1965.0,3327.0,3573.0,6.0,309.0,1591.0,7492.0,95.0,,1.0,5.0,21.0,998.0,2621.0,3246.0,419.0,114.0,24032.0,24032.0,30.0,31.0,2100.0,1666.0,295.0,290.0,5.0,4.0,125.0,74.0,10.0,123.0,4.0,15.0,556.0,37.0,0.0,1.0,2.0,14.0,14.0,161.0,3.0,4.0,,1.0,,3.0,377.0,0.0,0.0,49.0,20.0,0.0,0.0,65.0,1449.0,1.0,0.0,0.0,,9.0,6.0,86.0,53.0,949.0,608.0,655.0,1287.0,1344.0,629.0,622.0,431.0,0.0,564.0,566.0,314.0,2193.0,13.0,112.0,923.0,0.0,32.0,79.0,3461.0,3358.0,-27.0,50.0,1.0,1.0,-5.0,0.0,22.0,26.0,28.0,2517.0,2.0,104.0,125.0,767.0,700.0,1.0,1.0,625.0,1694.0,1795.0,9.0,8.0,150.0,155.0,22.0,21.0,1.0,62.0,72.0,1022.0,1023.0,6789.0,7416.0,187.94,234.55,18.11,18.48,54.08,224.03,1.44,8.59,,0.15,9.0,46.0,,1.0,0.0,5.0,0.0,105.0,122.0,94.0,,851.0,469.0,0.0,2.0,2609.0,64.0,461.0,0.0,3.25,,0.12,9.86,13.06,0.01,4.84,0.99,3.44,0.0,0.01,7.0,39.0,4.0,0.0,,,2414.0,,984.0,,8195.0,8116.0,127.0,1739.0,0.0,927.0,560.0,65.0,,409.0,119.0,9.0,0.0,,1.0,155.0,2333.0,1453.0,1253.0,0.0,,,,,,
Comoros,,,,186.1,186.1,133.0,133.0,118.0,0.1436,65.0,50.6163,7.1131,7.2706,53.0,15.0,,32.48,32.38,0.1,20.62,,0.13,,0.9368,0.9368,,,,0.9368,0.9368,,,,,,,,,,,,,,,,,,,0.0,,19.0,0.0,242.0,,0.0,19.0,19.0,0.0,,0.0,,0.0,57.0,3.0,5.0,30.0,13.0,,0.0,,,,9.0,,8.0,,0.0,0.0,,11.0,11.0,,0.0,0.0,5.0,,,0.0,,,87.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,4.0,0.0,,0.0,,0.0,,,4.0,21.0,,,8.0,17.0,,0.0,0.0,,,0.0,80.0,0.0,,0.0,0.0,0.0,,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,23.0,,1.0,0.0,1.0,,0.0,,0.0,0.0,1.0,2.0,13.0,25.0,0.0,0.1,1.85,1.98,14.2,18.07,1.54,1.66,,,0.0,2.0,,,,,11.0,,,,,11.0,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.04,,,,,5.0,,,,80.0,,57.0,11.0,,,,,,,0.0,0.0,,30.0,13.0,,,,,87.0,,,,,,,,,7.0,
Congo,3.626,5.3,91.5,34200.0,34150.0,10678.0,10678.0,678.0,0.1162,550.0,428.2915,60.1878,61.5207,128.0,10000.0,,21931.0,21871.5,59.5,1541.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,282.0,1.0,138.0,,35.0,13.0,20.0,0.0,14.0,14.0,0.0,-90.0,1625.0,7.0,11.0,16.0,61.0,717.0,717.0,0.0,0.0,70.0,56.0,22.0,26.0,,0.0,11.0,7.0,,1.0,,0.0,0.0,27.0,,0.0,1.0,,,3.0,0.0,0.0,,0.0,4.0,5.0,1.0,3.0,,1.0,0.0,,0.0,3.0,104.0,0.0,,0.0,,0.0,0.0,6.0,16.0,17.0,1.0,21.0,53.0,57.0,5.0,7.0,5.0,6.0,,0.0,86.0,89.0,,2.0,4.0,0.0,,1.0,78.0,83.0,4.0,16.0,0.0,0.0,0.0,0.0,,0.0,2.0,318.0,0.0,3.0,4.0,6.0,15.0,2.0,2.0,51.0,7.0,151.0,49.0,49.0,1.0,32.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,47.0,39.77,40.41,11.05,46.44,17.32,45.61,2.18,2.19,,0.0,2.0,14.0,,0.0,,,9.0,4.0,,,3.0,4.0,5.0,,,335.0,,2.0,0.5,0.0,,0.0,0.69,0.38,0.08,0.07,0.0,0.02,0.0,0.0,3.0,7.0,26.0,,,5.0,86.0,,1625.0,9.0,160.0,162.0,3.0,28.0,,4.0,3.0,18.0,,16.0,61.0,,,,,3.0,89.0,,,,,,,,,
Cook Islands,,,,24.0,24.0,1.9,1.9,1.9,0.1117,0.5,0.18,0.0,0.32,1.4,,,15.59,14.49,1.1,6.51,,,,0.0155,0.0155,,,,0.0155,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,3.925,0.7,14.2,5110.0,5106.0,1811.0,1811.0,611.0,0.1185,243.0,195.5,0.0,47.5,368.0,1200.0,,3051.24,2962.64,88.6,243.76,4.0,159.6,,10.2997,10.2997,,,,,,,,,,,,,,,,,,,,,,,1.581,0.0,,291.0,198.0,371.0,,24.0,13.0,1105.0,9.0,,0.0,0.0,0.0,-158.0,42.0,106.0,-4.0,-1.0,3988.0,3986.0,,0.0,425.0,223.0,267.0,240.0,1.0,1.0,51.0,0.0,,20.0,0.0,8.0,282.0,8.0,,1.0,-1.0,0.0,0.0,-12.0,0.0,1.0,,1.0,16.0,17.0,46.0,0.0,,8.0,1.0,0.0,0.0,9.0,52.0,0.0,0.0,0.0,,2.0,1.0,11.0,17.0,351.0,44.0,45.0,216.0,82.0,175.0,-353.0,36.0,21.0,,0.0,259.0,59.0,,29.0,130.0,0.0,,11.0,522.0,181.0,27.0,5.0,1.0,1.0,1.0,0.0,6.0,1.0,18.0,193.0,2.0,46.0,12.0,93.0,68.0,0.0,0.0,84.0,148.0,171.0,,0.0,12.0,12.0,9.0,7.0,,28.0,28.0,82.0,84.0,1218.0,1299.0,19.93,36.48,7.97,5.56,4.23,41.06,1.7,2.5,,0.09,1.0,-48.0,,0.0,,0.0,0.0,6.0,0.0,46.0,,58.0,35.0,,,174.0,49.0,66.0,0.0,0.23,0.0,0.01,2.99,4.86,0.01,1.65,0.04,2.45,0.0,0.01,,,0.0,,,21.0,2557.0,,98.0,2.0,1239.0,1283.0,38.0,266.0,,2938.0,83.0,1.0,,6.0,21.0,,,36.0,,18.0,71.0,17.0,17.0,0.0,,1.0,,,,
Croatia,4.29,0.1,1.8,8807.0,5596.0,1618.0,1476.0,936.0,0.2305,857.0,757.0,73.0,27.0,79.0,540.0,,1941.61,1874.58,67.03,2036.39,63.0,47.3,17.1,121.9,89.8,3148.0,,17.1,68.0,54.4,,,,,,53.9,35.4,,,,,,,,,,,,0.0,987.0,682.0,0.0,20.0,310.0,191.0,2242.0,1385.0,54.0,,0.0,0.0,50.0,0.0,128.0,182.0,,0.0,,0.0,707.0,783.0,135.0,158.0,119.0,191.0,7.0,8.0,4.0,2.0,1.0,3.0,2.0,30.0,74.0,10.0,124.0,78.0,76.0,0.0,0.0,2.0,,0.0,24.0,25.0,4.0,6.0,7.0,0.0,27.0,59.0,6.0,,0.0,0.0,20.0,2.0,,0.0,4.0,9.0,10.0,18.0,11.0,138.0,16.0,38.0,994.0,1276.0,41.0,95.0,16.0,3.0,0.0,1.0,74.0,1.0,60.0,62.0,16.0,1.0,116.0,131.0,22.0,79.0,37.0,10.0,0.0,0.0,1.0,0.0,,1.0,73.0,389.0,0.0,15.0,16.0,43.0,54.0,6.0,7.0,227.0,71.0,77.0,,4.0,21.0,17.0,5.0,8.0,32.0,54.0,58.0,37.0,42.0,570.0,1119.0,4.08,7.12,17.21,21.36,59.38,45.63,0.07,0.29,,0.13,-5.0,-1.0,2.0,5.0,60.0,,1.0,,228.0,10.0,,19.0,0.0,,66.0,327.0,14.0,123.0,0.08,0.01,0.0,0.0,1.02,4.31,0.78,11.97,1.28,3.85,0.18,0.07,54.0,3.0,,73.0,24.0,0.0,0.0,,,,,,,,,,,,13.0,,,13.0,,6.0,32.0,,,,,,,,,,,
Cuba,,,,10988.0,10380.0,6401.0,6401.0,3561.6,0.3164,2908.6,1428.7,123.9,1356.0,653.0,2839.4,2718.7,3242.0,2709.34,532.66,737.0,608.0,639.1,,2.13,,,,,2.13,,,120.7,,,,,,,,,,,,,,,,,0.0,,661.0,226.0,2315.0,,20.0,239.0,753.0,1.0,,0.0,3.0,0.0,665.0,97.0,105.0,17.0,167.0,14300.0,14300.0,,0.0,1222.0,566.0,520.0,535.0,11.0,3.0,92.0,0.0,0.0,72.0,,0.0,306.0,1.0,,,1.0,,0.0,28.0,,0.0,,3.0,,560.0,144.0,0.0,,3.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,7.0,337.0,55.0,56.0,1388.0,1399.0,26.0,27.0,4.0,7.0,2.0,4.0,242.0,619.0,,5.0,26.0,0.0,21.0,23.0,533.0,657.0,15.0,2.0,0.0,1.0,0.0,0.0,,1.0,15.0,165.0,14.0,190.0,28.0,62.0,46.0,25.0,7.0,107.0,18.0,371.0,0.0,28.0,22.0,28.0,0.0,5.0,0.0,12.0,18.0,94.0,95.0,384.0,866.0,21.02,21.89,5.16,6.91,2.59,32.01,3.97,4.43,0.0,0.0,0.0,13.0,,0.0,,3.0,338.0,57.0,1.0,18.0,0.0,317.0,4.0,,13.0,39.0,184.0,133.0,0.0,0.0,,,10.99,2.78,0.0,0.42,1.84,3.05,0.03,0.01,,,1.0,,,7.0,242.0,,665.0,318.0,,,,,0.0,26.0,9.0,1.0,13.0,17.0,167.0,,,36.0,,28.0,619.0,,,0.0,,,,,,
Curaçao,3.495,,,44.4,44.4,,,,,,,,,,,,0.07,0.07,0.0,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,2.955,0.0,0.0,925.0,924.0,123.6245,123.1349,120.9456,0.0972,95.1566,81.491,0.56,13.1056,25.789,2.1893,,172.51,139.71,32.8,627.8655,1.0,38.13,,7.737,5.419,,,,7.553,5.261,,,0.4897,,,0.1834,0.1586,,,,,,,,,,,,0.0,26.0,198.0,0.0,10.0,26.0,277.0,,272.0,1.0,,0.0,0.0,11.0,0.0,89.0,41.0,0.0,-1.0,,-3.0,0.0,0.0,,22.0,,59.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,,2.0,17.0,18.0,0.0,1.0,6.0,0.0,,10.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,27.0,5.0,9.0,54.0,120.0,37.0,5.0,7.0,5.0,1.0,1.0,12.0,1.0,3.0,4.0,-28.0,0.0,23.0,19.0,13.0,26.0,17.0,3.0,0.0,0.0,0.0,0.0,,1.0,16.0,38.0,2.0,5.0,0.0,6.0,9.0,5.0,5.0,51.0,27.0,35.0,1.0,1.0,4.0,2.0,0.0,2.0,3.0,9.0,9.0,9.0,13.0,383.0,236.0,0.07,6.53,8.56,6.62,0.88,14.32,0.0,1.33,,0.28,1.0,21.0,,0.0,0.0,0.0,0.0,,0.0,,,15.0,7.0,,9.0,36.0,,44.0,0.01,0.56,,0.0,0.03,3.11,0.03,4.96,0.0,3.3,0.0,0.06,1.0,0.0,,,,17.0,6.0,,,,,0.0,,,,,,,,,,,,,3.0,,,,0.0,,,,,,,
Czechia,2.985,0.0,0.1,7887.104,7718.683,3529.797,3529.797,2524.272,0.2402,2475.335,2406.897,43.658,24.78,48.937,1005.525,,2678.9,142.1367,2536.7633,1509.986,168.421,36.395,22.019,558.0,523.0,0.0,,22.019,110.0,94.0,,,,,,449.0,429.0,,,,,,,0.0,,,,,0.0,4980.0,2472.0,0.0,251.0,1749.0,994.0,988.0,650.0,145.0,,0.0,-1.0,149.0,2.0,672.0,890.0,0.0,0.0,,0.0,4145.0,4412.0,680.0,417.0,469.0,406.0,6.0,9.0,3.0,50.0,7.0,20.0,0.0,81.0,53.0,37.0,52.0,205.0,964.0,0.0,1.0,10.0,,1.0,0.0,29.0,48.0,31.0,25.0,1.0,83.0,69.0,191.0,,0.0,12.0,6.0,3.0,0.0,0.0,,6.0,0.0,93.0,211.0,258.0,52.0,108.0,154.0,1000.0,0.0,270.0,32.0,10.0,0.0,3.0,131.0,1.0,115.0,143.0,28.0,1.0,90.0,157.0,27.0,231.0,-8.0,33.0,3.0,1.0,2.0,0.0,,3.0,176.0,1473.0,23.0,170.0,107.0,83.0,116.0,3.0,3.0,493.0,180.0,260.0,1.0,8.0,22.0,31.0,28.0,51.0,65.0,106.0,175.0,107.0,124.0,3325.0,2991.0,24.71,36.58,0.0,31.69,0.0,69.78,0.0,7.52,,0.36,5.0,55.0,127.0,112.0,195.0,,2.0,,51.0,8.0,1.0,13.0,0.0,,60.0,1960.0,164.0,226.0,,1.94,0.0,0.02,0.0,2.39,0.0,0.52,0.0,2.0,0.0,0.05,266.0,104.0,,1025.0,411.0,0.0,0.0,,,,,0.0,,,,,,,1.0,,,,,80.0,63.0,,,,,,,,,,,
Côte d'Ivoire,3.909,20.0,72.9,32246.0,31800.0,23500.0,23500.0,10300.0,0.3748,3500.0,2725.4914,383.0131,391.4955,6800.0,13200.0,,2723.8267,2709.8767,13.95,5576.1733,446.0,73.0,,78.7827,78.3587,,,,78.7827,78.3587,,,,,,,,,,,,,,,,,,,0.0,,537.0,1659.0,3982.0,,53.0,1140.0,1068.0,8.0,67.0,67.0,70.0,43.0,6948.0,0.0,57.0,7835.0,97.0,2075.0,2075.0,,0.0,225.0,282.0,86.0,154.0,1.0,1.0,34.0,1.0,16.0,16.0,905.0,145.0,1.0,212.0,,0.0,4.0,290.0,161.0,53.0,3.0,3.0,,0.0,70.0,50.0,1.0,18.0,,8.0,0.0,27.0,24.0,41.0,288.0,9.0,,0.0,,3.0,0.0,161.0,59.0,127.0,,0.0,739.0,965.0,41.0,46.0,1.0,24.0,44.0,45.0,277.0,2084.0,,11.0,6.0,0.0,,2.0,350.0,271.0,34.0,252.0,5.0,0.0,129.0,0.0,8.0,3.0,54.0,385.0,95.0,2.0,24.0,38.0,41.0,18.0,19.0,58.0,70.0,72.0,157.0,158.0,13.0,136.0,,2.0,0.0,3.0,4.0,66.0,71.0,32.0,253.0,33.66,94.43,26.21,39.73,49.25,431.42,1.82,85.94,,0.0,5.0,16.0,,0.0,,70.0,59.0,38.0,1.0,,17.0,49.0,,,,360.0,,12.0,0.18,0.01,0.01,0.01,1.44,2.81,0.75,0.06,0.0,0.06,0.0,0.03,19.0,,210.0,,,24.0,619.0,130.0,6962.0,59.0,2468.0,2603.0,59.0,570.0,,40.0,135.0,2200.0,95.0,7853.0,133.0,,,,,127.0,2126.0,,,16.0,,0.0,,,,
Democratic People's Republic of Korea,,,,12054.0,12041.0,2595.0,2595.0,2545.0,0.098,2295.0,1796.0,242.2908,256.7092,250.0,50.0,,6008.86,5024.7867,984.0733,3437.14,13.0,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,87.0,112.0,2100.0,2448.0,51.0,54.0,2300.0,2560.0,14.0,76.0,76.0,35.0,0.0,0.0,653.0,612.0,,,,,,,,100.0,,7.0,,0.0,316.0,,0.0,0.0,29.0,18.0,200.0,0.0,,0.0,0.0,8.0,8.0,0.0,,0.0,,0.0,,-10.0,49.0,0.0,,0.0,0.0,1.0,1.0,0.0,10.0,0.0,,0.0,,0.0,32.0,,0.0,66.0,87.0,91.0,3320.0,3339.0,,25.0,0.0,0.0,,0.0,5.0,,807.0,807.0,0.0,,,0.0,846.0,848.0,7.0,0.0,0.0,0.0,5.0,,,0.0,0.0,62.0,0.0,266.0,11.0,21.0,21.0,15.0,15.0,115.0,46.0,50.0,131.0,131.0,15.0,15.0,,0.0,0.0,9.0,9.0,132.0,132.0,85.0,105.0,18.96,18.99,67.02,104.06,0.0,32.28,110.12,103.82,603.0,603.01,0.0,14.0,64.0,67.0,14.0,35.0,608.0,329.0,190.0,24.0,,66.0,,,,41.0,266.0,108.0,0.0,0.0,,,16.5,17.33,10.0,10.03,62.4,62.64,0.27,0.28,,,,,,,,,,557.0,,,,,20.0,,,,,,,32.0,,,,,,,,,20.0,,,,,
